energy_0,contrast_0,correlation_0,homogeneity_0,energy_45,contrast_45,correlation_45,homogeneity_45,energy_90,contrast_90,correlation_90,homogeneity_90,energy_135,contrast_135,correlation_135,homogeneity_135,label
0.776504436,64.62539518,0.976693569,0.82377004,0.774328321,103.3777771,0.96282529,0.810847514,0.77638371,73.85074173,0.97336655,0.824538944,0.774801459,93.70428467,0.966303883,0.811926548,0
0.910388202,24.29571984,0.944381309,0.941363127,0.909470009,31.86239624,0.927317651,0.93581691,0.910222769,25.9842534,0.940515854,0.943267711,0.90944015,33.59805298,0.923358388,0.936874352,0
0.903325796,61.55781858,0.92176712,0.927838965,0.90203089,82.0880127,0.896043958,0.922190243,0.903645564,52.31581347,0.933512642,0.929357957,0.902275103,75.26083374,0.904689879,0.922945828,0
0.917471986,34.52583901,0.933026697,0.946260738,0.916612218,46.94454956,0.909263257,0.940431808,0.917381439,37.31748541,0.927611455,0.946112633,0.91656622,49.42355347,0.904471715,0.940914929,0
0.893581144,76.3540856,0.941677877,0.918252169,0.892446886,98.1109314,0.925322305,0.912579241,0.89358138,72.49002918,0.944629389,0.918874716,0.89223303,105.5575562,0.919654264,0.911176706,0
0.905321124,50.42549867,0.937014927,0.936132146,0.904312116,65.71030315,0.91824213,0.93098524,0.905636378,42.38042502,0.947081485,0.937644312,0.904729399,57.58784054,0.928348235,0.930562177,0
0.891502151,40.31575268,0.949477738,0.926423137,0.890402218,55.29495239,0.930945507,0.920291692,0.891596258,38.29441269,0.952010809,0.930086565,0.890616725,50.92697144,0.936400412,0.921817213,0
0.867631488,35.3905642,0.971071562,0.911561243,0.866436804,47.55075073,0.96126084,0.903386747,0.867527829,37.2214251,0.969575006,0.913798108,0.866437411,49.25604248,0.959871555,0.903297083,0
0.858023875,37.45659047,0.970420854,0.907426731,0.856820726,50.91503906,0.959924355,0.899157247,0.858166217,33.96695647,0.973176588,0.910835555,0.856774494,50.06530762,0.960593186,0.898110889,0
0.713332619,95.82526751,0.981298173,0.804663729,0.710954371,142.284668,0.972297805,0.781944878,0.713179421,101.1606578,0.980256886,0.803965553,0.711233707,134.7489624,0.973764974,0.787119154,0
0.904520749,32.30441391,0.951083359,0.935084276,0.903534009,44.78271484,0.932426658,0.928998406,0.904400621,33.08934217,0.949894789,0.937144222,0.903534067,42.6862793,0.935590002,0.92959705,0
0.876135813,38.0858463,0.959058817,0.916026626,0.875036143,52.10357666,0.944180071,0.907406464,0.876183501,36.64603599,0.960606571,0.919354845,0.875052683,49.57723999,0.946886601,0.911173107,0
0.856393951,53.45348979,0.959266393,0.903726217,0.855183916,68.72827148,0.94779844,0.895797958,0.856335514,53.26912087,0.959406889,0.906178318,0.85518394,73.08392334,0.944490168,0.894959501,0
0.85330676,54.71172787,0.959680542,0.899830381,0.851950653,71.98345947,0.947126135,0.889735706,0.854162352,35.9714555,0.973491066,0.905174741,0.852760461,56.10543823,0.958788986,0.892811076,0
0.86346479,37.41084022,0.961498317,0.910101418,0.86227042,52.98587036,0.945650689,0.901624161,0.86334686,41.2447714,0.957552595,0.913281835,0.862178381,53.49246216,0.945131061,0.901787159,0
0.818278468,55.20929596,0.975042138,0.881408702,0.816794884,73.54321289,0.966856092,0.869742962,0.818384968,54.43877675,0.975390459,0.88246732,0.816688598,80.1630249,0.963872725,0.867543209,0
0.856585385,56.81210482,0.967209318,0.900191767,0.855273274,82.13287354,0.952750213,0.891956166,0.856465009,61.31164883,0.964612281,0.902060528,0.855150794,84.84518433,0.951189863,0.890575341,0
0.867269216,48.6900535,0.96754434,0.908403698,0.865906756,71.49359131,0.952502936,0.89842069,0.867178162,49.93473371,0.966714665,0.908780106,0.866029546,68.1494751,0.954724613,0.901151279,0
0.841887983,50.92521887,0.97499223,0.890036863,0.840166791,85.17745972,0.95830628,0.878896777,0.841340118,69.48084874,0.965880145,0.887827346,0.840333947,80.68280029,0.960506381,0.877394728,0
0.879589298,46.42527967,0.963808355,0.915591736,0.87836837,65.93380737,0.948775238,0.908144801,0.879530373,45.59253405,0.964457537,0.919755706,0.878567401,59.75802612,0.953573276,0.909868071,0
0.874625777,49.99015078,0.961899851,0.914715833,0.873475922,64.92498779,0.950684245,0.908161386,0.874658272,45.13755472,0.965598273,0.919183833,0.873506453,66.16607666,0.949741538,0.90699302,0
0.86138545,64.69090467,0.961367013,0.90193849,0.860322253,82.77905273,0.950728587,0.894668292,0.861615687,57.23875243,0.965817389,0.905446163,0.860245205,83.40856934,0.950353888,0.894383597,0
0.85378626,51.60642631,0.967886541,0.904095926,0.852078527,77.59991455,0.951868512,0.893086815,0.854123871,39.14740394,0.975639496,0.910634136,0.852996969,52.06332397,0.967707629,0.899030058,0
0.844773211,54.42011187,0.972140574,0.901318322,0.843274483,79.68325806,0.959338381,0.889106517,0.844911822,53.30052286,0.972713728,0.901821286,0.843519426,74.9161377,0.961770998,0.890555436,0
0.91017541,26.89293531,0.948612778,0.941713199,0.909363219,32.61282349,0.937903181,0.93641649,0.91019202,23.74410263,0.954629591,0.944411157,0.909226367,34.23501587,0.934814427,0.937231098,0
0.862640143,38.01258512,0.973075248,0.91146193,0.86108966,64.50350952,0.954462428,0.898777654,0.862197909,50.81930934,0.964004097,0.907978317,0.860967914,66.54840088,0.953018795,0.898878568,0
0.850278251,49.58618069,0.971075044,0.897941917,0.849064497,64.86276245,0.962287804,0.891866097,0.850158088,51.55280277,0.96992786,0.900823206,0.848558808,79.48034668,0.953788918,0.886348508,0
0.818087184,61.5129195,0.971083087,0.877389907,0.816270578,88.97753906,0.95830071,0.865491034,0.818000781,60.67552286,0.971476743,0.881930241,0.816500615,81.81375122,0.961658017,0.867834833,0
0.806167174,43.68628772,0.975002642,0.872906068,0.804709934,57.04829545,0.967466996,0.858961131,0.80573144,50.81675005,0.970932162,0.87146833,0.803929332,71.89735525,0.958999004,0.856324121,0
0.852231361,38.41792315,0.971320671,0.899813129,0.850991688,53.60531616,0.960113729,0.890533904,0.852324483,36.95084509,0.972415858,0.902155967,0.850961974,52.59680176,0.960864137,0.891369279,0
0.870090055,32.49325146,0.967227649,0.915379695,0.868952201,44.97006226,0.954795579,0.907114408,0.869955671,34.98531736,0.964714178,0.916474332,0.868859435,46.22091675,0.953538205,0.905969762,0
0.861439464,53.26726654,0.962348348,0.906334795,0.860145551,74.14923096,0.947761515,0.897912225,0.86154886,47.93205861,0.966119508,0.909992845,0.860329592,68.16119385,0.951980116,0.899929128,0
0.93960017,37.59815783,0.96922316,0.95645369,0.938951897,50.19143677,0.959064771,0.952899104,0.939691624,34.45911357,0.971792697,0.957529626,0.938906099,51.03372192,0.958377819,0.952680029,0
0.967276539,25.53170598,0.957029884,0.97652763,0.966828086,34.54022217,0.94208746,0.973693438,0.967230924,27.328125,0.954006493,0.9758897,0.96687392,34.10391235,0.942819008,0.974450129,0
0.802631986,50.53979207,0.97203043,0.872985608,0.801053981,67.21426392,0.962913095,0.861163471,0.802500559,54.65700997,0.969751892,0.875455547,0.801008582,68.6395874,0.962126643,0.859634929,0
0.920346097,38.51653696,0.973478813,0.945298553,0.919560611,51.21633911,0.964860002,0.939607763,0.920513174,34.00641415,0.976584331,0.945311641,0.919591244,49.96740723,0.965716906,0.940037262,0
0.83211632,101.2797301,0.946562104,0.877489914,0.82997538,140.90802,0.925893114,0.864826937,0.832254646,95.87536479,0.949413592,0.878246811,0.830418584,125.9632263,0.933752937,0.867577588,0
0.71025422,103.1940357,0.972779323,0.778086157,0.708152923,135.6636353,0.964304635,0.765587329,0.710291859,101.5362962,0.973216604,0.785896277,0.707466748,152.4815674,0.959879557,0.765058074,0
0.967276709,23.5962731,0.95760202,0.976784124,0.966690965,37.01852417,0.933735431,0.973909421,0.96704874,29.91391051,0.946250436,0.975612569,0.966752,35.03933716,0.937278252,0.973773093,0
0.946851912,26.34867461,0.965983583,0.963509482,0.946063657,40.09490967,0.948427576,0.959616435,0.946806388,27.223857,0.964853713,0.964628201,0.946231557,36.34423828,0.953251909,0.960377697,0
0.862281269,32.27477505,0.966703819,0.914421827,0.860864956,50.59460449,0.947976489,0.904711025,0.862285941,35.88855788,0.96297567,0.916139905,0.86126259,40.54400635,0.958310938,0.906294949,0
0.839300819,69.65509484,0.949437211,0.888348403,0.837643571,95.29898071,0.93104718,0.875606283,0.83949881,67.97419139,0.950657382,0.886316369,0.837535825,95.10580444,0.931186952,0.876318929,0
0.975605627,18.62518239,0.947868253,0.982030557,0.975296651,23.7449646,0.93379054,0.980946288,0.975636113,17.71026873,0.95042909,0.982923563,0.975250854,24.84085083,0.930734817,0.980610548,0
0.898360979,40.07371717,0.969554573,0.933713781,0.897426964,53.68096924,0.95935818,0.925257116,0.898437526,38.4192303,0.970811545,0.933767235,0.897442873,53.69598389,0.959346813,0.926500881,0
0.893435855,27.46187986,0.951232569,0.932423727,0.89237486,39.84875488,0.929481111,0.926174945,0.893408493,28.67576605,0.949076922,0.933616401,0.892327875,38.81713867,0.931306724,0.92492265,0
0.931373695,13.31693823,0.959792701,0.957614218,0.930600175,21.78027344,0.934478002,0.953579619,0.93052433,16.78617461,0.949857706,0.958080574,0.930706363,19.82525635,0.940359316,0.952701192,0
0.798832229,78.11630593,0.966113445,0.866452132,0.797557967,93.3130188,0.95964083,0.856225703,0.799438507,58.86366124,0.974465169,0.873241137,0.797299042,101.274353,0.956197443,0.856299624,0
0.959115313,36.51909047,0.96608941,0.970765042,0.958680629,47.83966064,0.955743199,0.967589605,0.959115302,36.71650049,0.965906101,0.970630754,0.958482263,54.17376709,0.949883473,0.967443026,0
0.828570043,67.53280034,0.965967406,0.885307776,0.827160853,89.55386353,0.95501288,0.876763225,0.829031983,53.83812622,0.972868723,0.890371958,0.82740393,83.39764404,0.958105439,0.876152389,0
0.956850762,34.23093993,0.963621688,0.970309685,0.956300392,47.27276611,0.949948801,0.967228295,0.95692676,31.82915856,0.966174138,0.970544353,0.956407184,44.01019287,0.953403131,0.967388081,0
0.847050711,57.80091804,0.964659666,0.898314183,0.84576032,77.53863525,0.952745358,0.889879519,0.847329577,50.17616124,0.969321555,0.902576044,0.845987536,71.20632935,0.956604478,0.890443768,0
0.955711062,35.77921328,0.966498454,0.969635685,0.954988323,55.54071045,0.948188303,0.9659301,0.955634966,38.28240516,0.964154613,0.968844952,0.955217127,48.15768433,0.955075631,0.966082372,0
0.81942928,86.32599708,0.964983038,0.879281393,0.818303184,101.0585022,0.959135299,0.867745033,0.820010099,69.78167558,0.971694016,0.88256269,0.817984506,113.4762878,0.954113959,0.869239176,0
0.752593436,115.6679232,0.97371541,0.814581302,0.750291801,167.5758362,0.962025633,0.801503616,0.753052267,97.23741488,0.977903593,0.818795882,0.751206654,137.0516052,0.96894273,0.801453369,0
0.938645202,34.27428867,0.961002876,0.956836043,0.937931631,47.64645386,0.94598589,0.952937119,0.938706226,32.32499392,0.963220774,0.958417971,0.937992702,45.62924194,0.94827269,0.954342318,0
0.852222824,36.41758876,0.969173712,0.905574557,0.850535317,58.06994629,0.951005521,0.894026552,0.851798441,44.73607733,0.962132386,0.904654362,0.850782046,55.62887573,0.953065089,0.895514301,0
0.828609529,58.61366124,0.958331645,0.880151186,0.827672775,63.90820313,0.954712297,0.873328809,0.829097996,46.83900778,0.966702226,0.884207242,0.826664786,82.17651367,0.941766701,0.869864898,0
0.789150609,103.1613266,0.965388088,0.857544969,0.787309722,136.5531006,0.954320382,0.84512512,0.789079478,103.0330435,0.965431129,0.861685192,0.78676063,152.7463684,0.948903425,0.843919433,0
0.947979276,28.44577415,0.966729805,0.965282543,0.947259542,39.70576484,0.953760088,0.961168202,0.94783846,30.72050175,0.964091645,0.964952446,0.947170373,42.0876855,0.950986189,0.961298093,0
0.849774197,39.62727991,0.965502402,0.900092743,0.84855557,53.72131348,0.953384427,0.891419338,0.849777518,39.22762646,0.965850321,0.902877609,0.848601942,45.90322876,0.96016841,0.892154314,0
0.974723922,20.92491488,0.95263618,0.980819264,0.97431995,29.02975464,0.93454022,0.979616246,0.974723961,20.6900839,0.953167723,0.981510634,0.974304706,29.31219482,0.93390334,0.979420983,0
0.957002877,21.12919504,0.964079392,0.97046371,0.956453192,29.39706421,0.950209789,0.967965469,0.956972614,21.75957563,0.963007716,0.971315205,0.956483614,29.21707153,0.950514645,0.967604532,0
0.684866752,67.15764835,0.978967267,0.776046791,0.682732466,85.83670044,0.973177576,0.759088524,0.685031375,60.96662208,0.9809062,0.78619858,0.682854663,86.206604,0.973061988,0.760323243,0
0.827455549,45.95944796,0.967473621,0.875115376,0.825751814,65.89694214,0.953511063,0.861210983,0.827545639,44.09426678,0.968793645,0.873503486,0.82608823,60.3223877,0.957443797,0.865022808,0
0.896961664,25.29593264,0.950409078,0.932500894,0.896035716,33.10345459,0.935329466,0.927544227,0.897101256,23.77206955,0.953396506,0.935642138,0.896189429,30.78771973,0.939853459,0.928753474,0
0.822072419,33.55301556,0.964390963,0.882246305,0.820604371,45.40289307,0.951964832,0.871875217,0.822123933,32.50984922,0.965498051,0.887764186,0.820604189,45.4291687,0.951937033,0.871562584,0
0.964724048,20.35290005,0.962412036,0.975605464,0.964250294,27.94503784,0.948584543,0.973705962,0.964708971,20.66354572,0.961838332,0.975933211,0.964219725,29.1842041,0.946304629,0.973047163,0
0.978538894,16.64244893,0.947281726,0.984171603,0.97821086,22.91714478,0.927682019,0.982665112,0.978538879,16.96032952,0.946274776,0.983923048,0.978165097,23.15530396,0.926930478,0.983101549,0
0.979405378,15.55930812,0.945429579,0.98499399,0.97905022,21.33425903,0.925460733,0.983949931,0.979496611,13.39080739,0.953035058,0.985607583,0.979111245,20.05053711,0.929945899,0.98382353,0
0.958370639,13.82323079,0.965470704,0.969911257,0.958451756,24.35568237,0.938565969,0.967144157,0.959024118,15.80794018,0.959976587,0.970119072,0.958802698,16.98864746,0.957148353,0.968097514,0
0.856393502,59.91698079,0.962451434,0.903124296,0.855125191,82.60238647,0.948405272,0.894460144,0.856532049,53.01799611,0.966774866,0.906128806,0.855171888,78.53390503,0.950946509,0.895512373,0
0.800672541,114.3355423,0.979862335,0.879002076,0.798820422,155.6194763,0.972671964,0.864601561,0.800038575,111.6514774,0.980387169,0.879752573,0.79869593,159.8492126,0.971929188,0.86361604,0
0.932973766,43.91986868,0.972031616,0.951843523,0.932223206,60.86660767,0.961380377,0.948021613,0.932943727,44.13384606,0.971895354,0.95367556,0.932253757,59.45275879,0.962277458,0.94829666,0
0.721282658,81.29657101,0.973600496,0.805534048,0.718173398,127.4379883,0.958720718,0.785433942,0.720724678,94.20352018,0.969409212,0.80674654,0.718604073,122.9762573,0.960165947,0.788757148,0
0.841872264,40.21437257,0.966867454,0.896299813,0.84084936,50.09750366,0.958857071,0.887789013,0.842044613,38.16834874,0.96855317,0.899003242,0.840359965,57.92868042,0.952425662,0.886080216,0
0.949709326,23.82441634,0.958368891,0.966130612,0.949023917,34.81594849,0.939387022,0.962908258,0.949663951,24.45075389,0.957274421,0.966741561,0.948962906,36.49267578,0.936467916,0.962383416,0
0.977839928,15.0728356,0.94568641,0.984008506,0.977570175,18.7159729,0.932815528,0.982895645,0.977839916,15.28927529,0.944906489,0.984068484,0.977387041,23.13085938,0.91696747,0.981659596,0
0.751699323,81.83712305,0.970509051,0.815045844,0.749501616,112.160553,0.959694193,0.802647638,0.75191336,76.49167072,0.972435346,0.817560119,0.749620869,107.8735962,0.961234746,0.799950523,0
0.857696676,37.63956104,0.965724941,0.91160116,0.856353232,54.3274231,0.950691391,0.902464816,0.857532165,39.73467899,0.9638171,0.913098899,0.856245911,54.52606201,0.950511103,0.902739503,0
0.85168953,37.20990394,0.968149997,0.904481661,0.850383484,51.1661377,0.956346877,0.895893364,0.851662827,37.32636187,0.968050314,0.909015724,0.85036861,52.54510498,0.955170391,0.896016493,0
0.829565153,48.72957198,0.964801007,0.891007985,0.828107472,67.50036621,0.951395053,0.878952909,0.829615182,46.50896766,0.966405023,0.89334083,0.828200939,61.93228149,0.95540446,0.882213876,0
0.968295032,19.74091075,0.959209893,0.977040733,0.967789603,28.66479492,0.940994007,0.974721025,0.968355949,18.06034168,0.962682407,0.978352714,0.96792694,25.25842285,0.948005966,0.975641361,0
0.966542467,19.7040775,0.943699414,0.97694791,0.966187832,23.48775228,0.933140999,0.975488005,0.966768053,17.14479437,0.950950583,0.977268547,0.965964001,28.0435791,0.920172622,0.973952262,0
0.793558215,82.06180083,0.960573382,0.849616891,0.791706797,104.5507813,0.949920045,0.840313112,0.793927365,74.0728356,0.964411683,0.85453632,0.791736688,109.5723572,0.947514703,0.83767964,0
0.802562465,90.59299003,0.959858815,0.85525597,0.800763319,118.32724,0.94773182,0.845957341,0.802808604,82.84651629,0.963291229,0.859460391,0.800380588,132.4532776,0.941491986,0.843063855,0
0.930558971,37.05754499,0.973091589,0.952975513,0.92969163,53.25805664,0.961467714,0.94706867,0.930559139,36.97957198,0.973148207,0.953384522,0.929966479,46.68304443,0.966224745,0.948766441,0
0.850326449,42.54575024,0.963511029,0.904350394,0.849031662,58.0050354,0.950413686,0.895910999,0.850669258,35.14649197,0.969856935,0.91032884,0.849015977,58.69476318,0.949824064,0.895243641,0
0.946317833,43.13515321,0.95387756,0.960340331,0.945756963,54.58163452,0.941853671,0.958025629,0.946424408,39.63390686,0.957621282,0.962098361,0.945756831,54.18582153,0.942275334,0.957358172,0
0.977171105,14.7395124,0.949368945,0.983863151,0.976730882,22.79449463,0.921997628,0.981895616,0.977064705,16.83086089,0.942185045,0.983620908,0.976807186,19.93515015,0.931782256,0.982440055,0
0.624262735,18.00240151,0.967784725,0.859999538,0.621520007,22.72125244,0.95940943,0.834882938,0.624461908,16.77924368,0.969973565,0.866802127,0.621087299,25.75250244,0.953994229,0.82452221,0
0.570951592,17.29502067,0.968604197,0.843899572,0.567546419,22.70739746,0.958826022,0.811537363,0.571430373,15.90971547,0.971118954,0.857742119,0.567426853,24.12924194,0.956247875,0.810311303,0
0.569788767,13.68604086,0.976667136,0.848067629,0.566545598,18.29980469,0.968834892,0.81135091,0.57000682,13.65193337,0.976725284,0.854173106,0.56630789,18.91082764,0.967794302,0.813013348,0
0.888620807,14.8306785,0.957146582,0.931708755,0.887674566,18.51361084,0.946688796,0.926025281,0.888716649,13.36433001,0.961383613,0.935804198,0.887537814,20.21929932,0.94177715,0.926306037,0
0.885984755,12.49942242,0.968293034,0.930948377,0.885028642,16.83071899,0.957452005,0.923671586,0.886018066,12.81146644,0.96750148,0.934332895,0.884814987,17.7505188,0.955126755,0.924465428,0
0.861881612,21.34347002,0.95376987,0.913029483,0.860229772,29.79963942,0.935669379,0.900109512,0.862009672,21.36802455,0.953668309,0.911201683,0.86035167,29.15669071,0.937057359,0.902014938,0
0.850602165,18.51179475,0.972838673,0.911344755,0.849060419,27.0536499,0.960434219,0.901289236,0.850182801,22.45415856,0.967054262,0.914912929,0.849030648,28.25918579,0.958671131,0.902536547,0
0.90002064,11.4792376,0.962055174,0.941568201,0.899702206,12.22119141,0.959744112,0.935829948,0.900192839,11.39369528,0.962337936,0.944277972,0.898479651,18.73379517,0.938291978,0.933466715,0
0.892895151,13.64348249,0.970552683,0.928971858,0.891709312,20.23788452,0.956472398,0.921066093,0.893199875,11.88481882,0.974348483,0.93054109,0.892259067,15.41522217,0.966844971,0.923172951,0
0.863671554,25.89244893,0.965270963,0.912222637,0.862338132,36.099823,0.951740493,0.902806321,0.863858091,22.87287208,0.969321063,0.915928298,0.862736003,30.32022095,0.959466867,0.906161898,0
0.873384166,34.88273949,0.934898123,0.910558053,0.87179454,45.93031103,0.914630368,0.902821462,0.873122332,36.71237281,0.931530514,0.913846038,0.871262195,51.57321009,0.904142039,0.902151185,0
0.874261103,19.46248784,0.967722722,0.922664055,0.872966755,28.40927124,0.953043061,0.913602977,0.874220185,19.73109193,0.96727726,0.925623926,0.873289318,24.0430603,0.960259857,0.916225479,0
0.895932588,24.00829888,0.950398873,0.927809653,0.894820135,31.70550537,0.934725294,0.920502404,0.895903911,22.90311892,0.952682174,0.929854141,0.894531707,34.46496582,0.929044168,0.922966463,0
0.865622071,17.87524319,0.971468377,0.91817862,0.864170381,26.6809082,0.957554101,0.908324652,0.865535274,18.94424854,0.969762081,0.9201102,0.864537567,23.29391479,0.962942373,0.909955427,0
0.898739617,17.34615151,0.95653853,0.935873956,0.897682963,24.84725952,0.937961563,0.929496405,0.898696803,16.99005958,0.957430732,0.937991486,0.897744462,23.3767395,0.941633146,0.929799723,0
0.749482004,35.70443215,0.981303553,0.828749957,0.747711026,45.96154785,0.975997019,0.81435432,0.749560968,33.62183852,0.982394093,0.831219721,0.747480114,50.21972656,0.973773226,0.811971522,0
0.894501272,29.95385457,0.941376219,0.924543976,0.893322899,39.20065308,0.923546837,0.916818148,0.894927448,24.77112719,0.951519524,0.92539547,0.893400046,37.67156982,0.926529013,0.918822106,0
0.88693671,15.54274076,0.962126355,0.931646225,0.885936553,21.52160645,0.947737521,0.923392605,0.887120881,14.2915856,0.965175097,0.932050723,0.885799344,20.39486694,0.950473664,0.923776008,0
0.633526896,38.22455618,0.984041386,0.743776963,0.630733346,55.8762207,0.976713399,0.723636976,0.633409222,41.26526021,0.982771903,0.75133032,0.630849876,56.62445068,0.976401571,0.720547082,0
0.864579129,19.00796449,0.968954245,0.915416287,0.863324109,26.59616089,0.956704679,0.907034018,0.864324529,22.130107,0.963854842,0.918278535,0.86309467,29.6315918,0.951763366,0.905800913,0
0.891908248,21.70452335,0.955721043,0.926269239,0.89059697,30.41333008,0.938170201,0.919341681,0.891894487,22.57602748,0.953943105,0.927949242,0.890489917,30.61297607,0.937764324,0.919695558,0
0.894288732,13.6275839,0.958906146,0.935926275,0.893518269,15.94009399,0.952098809,0.931233868,0.894645009,10.90530764,0.967115145,0.94150713,0.893335438,17.41027832,0.947680794,0.931032096,0
0.797840592,28.46859801,0.975488101,0.871488758,0.795310032,45.33236694,0.961083181,0.859016946,0.797044288,37.8515625,0.967409225,0.876091012,0.795035222,47.89797974,0.95888066,0.858500574,0
0.868548888,25.08285748,0.94442755,0.911444812,0.867079944,32.02627841,0.929282467,0.90218891,0.869144857,22.87661638,0.949297163,0.913900663,0.867134839,32.29802489,0.928682421,0.90554781,0
0.869750264,38.12256809,0.952074758,0.908523633,0.867755744,55.14404297,0.930909709,0.897357048,0.869674739,39.65834752,0.950144075,0.907870341,0.86827596,51.79122925,0.935110468,0.900753791,0
0.903462147,12.74984801,0.955337888,0.942690512,0.902621175,16.74234009,0.941557907,0.936341921,0.903603557,12.55417072,0.956023336,0.944952837,0.902423061,18.60522461,0.93505518,0.936475214,0
0.766190247,26.37405764,0.985875348,0.85786606,0.763200981,54.41690063,0.970936549,0.840293632,0.764643484,45.71227505,0.975540937,0.856580442,0.763475507,51.14569092,0.972683665,0.841519369,0
0.827996615,26.74243069,0.977915561,0.89126336,0.826366667,38.04367065,0.968680577,0.881371142,0.827836148,29.57468993,0.975576624,0.896228902,0.826321595,40.35958862,0.966773999,0.880286062,0
0.793558215,82.06180083,0.960573382,0.849616891,0.791706797,104.5507813,0.949920045,0.840313112,0.793927365,74.0728356,0.964411683,0.85453632,0.791736688,109.5723572,0.947514703,0.83767964,0
0.802562465,90.59299003,0.959858815,0.85525597,0.800763319,118.32724,0.94773182,0.845957341,0.802808604,82.84651629,0.963291229,0.859460391,0.800380588,132.4532776,0.941491986,0.843063855,0
0.930558971,37.05754499,0.973091589,0.952975513,0.92969163,53.25805664,0.961467714,0.94706867,0.930559139,36.97957198,0.973148207,0.953384522,0.929966479,46.68304443,0.966224745,0.948766441,0
0.850326449,42.54575024,0.963511029,0.904350394,0.849031662,58.0050354,0.950413686,0.895910999,0.850669258,35.14649197,0.969856935,0.91032884,0.849015977,58.69476318,0.949824064,0.895243641,0
0.977171105,14.7395124,0.949368945,0.983863151,0.976730882,22.79449463,0.921997628,0.981895616,0.977064705,16.83086089,0.942185045,0.983620908,0.976807186,19.93515015,0.931782256,0.982440055,0
